Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
6244,13720,2024-07-28,88894.01,Late
6245,8151,2024-02-29,7630.76,Partial
6246,1073,2024-07-31,97734.26,Late
6247,916,2026-04-30,17239.37,Partial
6248,14186,2022-08-12,99941.64,Late
6249,4187,2026-05-13,17472.88,Paid
6250,12148,2023-05-27,19145.19,Paid
6251,11246,2024-05-21,43135.17,Paid
6252,10804,2025-11-23,84994.39,Paid
6253,9665,2022-06-29,6044.02,Paid
6254,1693,2024-06-13,0.0,Missed
6255,3202,2025-06-05,9457.4,Paid
6256,5600,2023-03-24,235241.265,Paid
6257,2692,2024-02-13,142498.5,Paid
6258,4826,2025-01-28,11169.55,Partial
6259,11820,2024-06-12,113606.13,Paid
6260,1785,2026-09-16,150679.61,Paid
6261,1762,2023-02-05,0.0,Missed
6262,9192,2023-10-17,40144.98,Paid
6263,8613,2023-02-07,61426.92,Late
6264,2911,2025-07-11,25571.72,Partial
6265,148,2023-06-15,106068.62,Paid
6266,9689,2025-10-14,42582.96,Partial
6267,12910,2026-10-15,74671.37,Paid
6268,5986,2024-07-02,28327.78,Paid
6269,145,2022-05-14,25541.6,Paid
6270,14407,2023-10-07,68690.94,Paid
6271,9570,2024-07-06,26335.19,Paid
6272,1558,2024-05-12,97666.44,Paid
6273,6561,2024-11-12,135334.01,Paid
6274,14727,2025-11-26,38371.97,Paid
6275,13529,2024-09-28,132205.74,Late
6276,7210,2023-04-19,40026.73,Paid
6277,4165,2023-05-16,66910.84,Paid
6278,5489,2023-09-04,15463.62,Paid
6279,5496,2023-08-06,21977.25,Paid
6280,10660,2024-10-12,0.0,Missed
6281,2057,2025-09-30,37679.89,Paid
6282,14529,2024-03-28,142571.09,Late
6283,2229,2024-04-17,25848.92,Paid
6284,14301,2024-12-15,12759.34,Paid
6285,14901,2024-11-06,97407.37,Paid
6286,8843,2024-09-29,63803.22,Late
6287,11198,2023-12-11,142636.4,Paid
6288,2181,2025-06-20,227395.59,Paid
6289,2302,2024-09-20,25277.03,Paid
6290,393,2024-01-02,46585.66,Partial
6291,11200,2026-10-13,15246.87,Partial
6292,1617,2025-11-30,4177.66,Partial
6293,5301,2024-07-25,235241.265,Paid
6294,9171,2024-06-03,24460.06,Paid
6295,8867,2023-06-22,39699.71,Paid
6296,9340,2023-07-27,43965.47,Paid
6297,11951,2022-04-18,0.0,Missed
6298,14884,2025-10-23,17746.55,Paid
6299,11739,2026-09-08,30174.37,Paid
6300,6255,2023-08-08,32320.0,Paid
6301,1426,2024-07-17,0.0,Missed
6302,4303,2024-03-15,14348.96,Paid
6303,4632,2023-04-23,19457.79,Partial
6304,12597,2024-02-29,141366.04,Paid
6305,1894,2025-08-08,185635.96,Paid
6306,1504,2022-12-26,15766.18,Paid
6307,4803,2023-10-13,60967.66,Paid
6308,12286,2024-12-18,85595.27,Paid
6309,6165,2025-05-27,144168.57,Paid
6310,2903,2023-10-29,112480.27,Paid
6311,9906,2024-01-28,45178.48,Paid
6312,7130,2023-11-02,154524.6,Paid
6313,3036,2023-02-03,0.0,Missed
6314,3339,2024-04-16,0.0,Missed
6315,14573,2025-01-12,74203.35,Paid
6316,772,2024-04-13,86340.01,Paid
6317,14555,2025-03-22,92890.1,Paid
6318,507,2025-03-11,78526.68,Late
6319,12360,2024-04-25,19174.44,Paid
6320,12283,2025-11-19,15307.22,Partial
6321,2678,2023-09-30,30898.8,Paid
6322,5760,2023-04-28,53620.25,Paid
6323,7285,2026-08-15,37843.63,Paid
6324,10007,2025-06-28,91985.3,Paid
6325,1521,2025-08-31,65328.67,Paid
6326,787,2025-10-22,39848.9,Paid
6327,6830,2022-05-07,66617.75,Paid
6328,9315,2024-02-04,235241.265,Partial
6329,12661,2024-02-07,19618.15,Paid
6330,8294,2024-12-31,10369.27,Late
6331,5880,2024-04-21,75466.93,Paid
6332,3598,2025-04-11,92283.51,Late
6333,11143,2025-01-01,45671.42,Late
6334,7186,2025-10-10,57783.32,Paid
6335,784,2024-08-21,38540.71,Paid
6336,1937,2026-03-04,0.0,Missed
6337,2359,2024-03-03,204971.51,Paid
6338,6675,2024-02-16,155290.19,Paid
6339,12597,2024-10-04,152117.91,Paid
6340,7312,2023-02-20,98140.33,Paid
6341,9659,2023-08-02,0.0,Missed
6342,13754,2023-09-17,83372.09,Paid
6343,14045,2023-02-07,33099.73,Paid
6344,11199,2023-04-28,71040.41,Paid
6345,3085,2023-05-31,105199.95,Paid
6346,9312,2025-06-28,123839.34,Paid
6347,4663,2025-02-22,147401.2,Paid
6348,3469,2024-12-11,6356.64,Partial
6349,2694,2025-05-07,96001.77,Paid
6350,869,2024-01-11,149778.94,Paid
6351,523,2025-09-19,45519.62,Paid
6352,13450,2025-04-12,235241.265,Partial
6353,7124,2023-10-12,50472.16,Paid
6354,11583,2023-09-11,63489.15,Paid
6355,282,2026-12-25,25450.97,Paid
6356,3116,2023-05-26,44532.38,Paid
6357,3310,2026-03-26,43649.66,Paid
6358,12580,2024-03-13,55162.99,Paid
6359,12760,2023-10-10,73613.58,Paid
6360,8483,2024-05-21,114061.12,Paid
6361,2413,2023-12-13,39472.67,Paid
6362,10505,2023-01-16,20713.48,Late
6363,4161,2024-02-21,66559.05,Paid
6364,6991,2022-09-01,27310.44,Paid
6365,12217,2023-11-25,22896.57,Paid
6366,5715,2023-12-25,221131.05,Paid
6367,2251,2025-09-22,0.0,Missed
6368,4523,2025-04-18,70370.3,Late
6369,2002,2026-06-22,21274.98,Paid
6370,13497,2024-11-09,32547.0,Paid
6371,530,2025-03-08,39631.54,Partial
6372,10313,2023-10-03,93585.03,Late
6373,879,2024-03-22,110717.48,Paid
6374,3720,2025-08-06,37319.35,Paid
6375,14925,2024-12-14,25003.22,Paid
6376,14884,2025-02-23,17681.35,Paid
6377,5707,2024-01-20,55457.79,Paid
6378,1236,2023-10-31,92251.92,Paid
6379,11302,2023-02-14,101597.25,Paid
6380,3519,2022-03-28,25845.59,Paid
6381,12198,2026-09-14,45507.65,Paid
6382,6316,2026-05-26,7274.47,Paid
6383,8506,2022-08-21,52040.17,Paid
6384,11672,2023-08-04,101695.93,Paid
6385,14027,2024-12-03,0.0,Missed
6386,9434,2025-03-06,39713.74,Late
6387,7458,2025-05-30,88414.65,Paid
6388,8234,2024-06-23,149483.38,Paid
6389,9233,2023-07-05,12967.13,Paid
6390,9883,2024-01-27,71229.71,Paid
6391,12847,2026-02-08,20271.28,Paid
6392,9315,2024-06-06,235241.265,Paid
6393,14908,2026-01-28,27107.05,Paid
6394,869,2024-10-09,131261.77,Late
6395,11195,2025-03-20,123140.37,Paid
6396,14667,2025-05-08,95153.7,Paid
6397,7968,2025-03-03,32087.09,Paid
6398,12957,2024-09-16,5607.69,Partial
6399,12579,2024-12-26,42310.54,Paid
6400,5027,2023-09-05,0.0,Missed
6401,12500,2022-06-28,104573.05,Paid
6402,14066,2023-08-07,34596.84,Paid
6403,1652,2023-08-11,8556.49,Partial
6404,12870,2026-01-14,51453.83,Paid
6405,12545,2024-03-03,81155.48,Paid
6406,7209,2023-03-07,101708.56,Paid
6407,8133,2024-03-01,26727.66,Partial
6408,8227,2023-08-25,100281.02,Paid
6409,12678,2022-12-13,168645.92,Paid
6410,5876,2025-11-25,122475.05,Paid
6411,7040,2024-04-01,125057.42,Paid
6412,11612,2023-05-03,31210.94,Paid
6413,1845,2022-10-27,48467.36,Paid
6414,4578,2025-01-23,235241.265,Paid
6415,1727,2025-09-27,17044.71,Partial
6416,12597,2025-02-04,152467.99,Paid
6417,9560,2024-07-19,112445.1,Paid
6418,3692,2023-08-24,28205.24,Late
6419,7090,2022-05-20,66550.44,Paid
6420,10126,2025-02-28,62146.18,Paid
6421,3771,2025-04-09,11202.12,Late
6422,4125,2025-09-26,83992.05,Partial
6423,3518,2022-10-01,188350.59,Paid
6424,428,2025-11-07,46393.28,Partial
6425,13052,2023-12-06,80414.34,Late
6426,1747,2023-11-15,30310.71,Paid
6427,11504,2022-07-22,74779.67,Paid
6428,14440,2026-04-08,36554.61,Partial
6429,6142,2025-07-31,29327.93,Paid
6430,9876,2024-06-26,140993.23,Paid
6431,10248,2025-12-16,221295.89,Paid
6432,7092,2025-01-19,203098.49,Paid
6433,5358,2024-11-21,93973.06,Paid
6434,1747,2023-01-21,30778.08,Paid
6435,8414,2024-10-15,32604.2,Paid
6436,2008,2025-11-10,57823.79,Paid
6437,8409,2024-06-11,40913.07,Paid
6438,14647,2023-10-11,17494.89,Paid
6439,7579,2024-06-09,52013.6,Late
6440,7885,2025-05-09,76802.7,Paid
6441,1451,2025-06-30,117508.91,Paid
6442,7191,2026-05-02,0.0,Missed
6443,4074,2025-01-08,28356.16,Paid
6444,3455,2023-05-11,32175.47,Paid
6445,7776,2024-04-07,25926.1,Late
6446,4103,2027-01-14,17672.37,Paid
6447,11847,2026-04-22,41861.61,Paid
6448,10391,2023-08-15,51815.21,Paid
6449,2156,2025-04-01,35748.6,Paid
6450,14130,2026-06-10,0.0,Missed
6451,8798,2023-08-17,235241.265,Paid
6452,9510,2024-08-23,72527.16,Paid
6453,7673,2024-11-22,0.0,Missed
6454,5710,2024-10-14,114194.72,Paid
6455,11722,2025-06-03,235241.265,Paid
6456,4563,2022-07-22,104134.72,Paid
6457,1654,2024-07-24,235241.265,Paid
6458,9738,2024-08-25,103408.96,Paid
6459,10958,2023-08-22,28209.61,Paid
6460,3694,2023-03-15,89917.94,Late
6461,12285,2025-12-23,28347.24,Paid
6462,12521,2025-07-08,59800.37,Paid
6463,9673,2024-07-18,8160.22,Paid
6464,1919,2024-04-19,122310.1,Paid
6465,11474,2022-11-01,95317.89,Paid
6466,9294,2024-01-12,14183.49,Paid
6467,101,2025-03-02,235241.265,Paid
6468,8676,2023-09-21,235241.265,Paid
6469,12916,2023-05-31,105924.41,Paid
6470,8033,2025-01-30,49222.19,Paid
6471,6870,2023-12-03,121464.58,Paid
6472,3889,2025-04-05,13358.05,Partial
6473,8682,2023-03-13,14951.79,Partial
6474,11499,2025-09-20,7719.51,Paid
6475,11841,2024-09-09,60043.53,Paid
6476,65,2022-10-15,146549.65,Late
6477,7797,2023-10-10,12346.54,Paid
6478,12002,2025-09-07,15545.54,Paid
6479,9282,2023-12-22,0.0,Missed
6480,11695,2024-05-12,12523.35,Paid
6481,2074,2023-03-31,45254.88,Paid
6482,11455,2024-04-17,29012.85,Paid
6483,9845,2025-04-20,18514.58,Partial
6484,5495,2025-06-16,18209.0,Late
6485,3391,2025-08-03,77728.52,Late
6486,12499,2023-06-29,45590.21,Paid
6487,8840,2023-03-17,50138.23,Late
6488,1937,2027-01-02,101205.63,Partial
6489,8261,2026-02-13,87497.74,Late
6490,7012,2025-04-29,23723.68,Paid
6491,13572,2026-06-07,171615.03,Late
6492,3129,2024-07-31,75116.19,Paid
6493,9470,2024-08-12,68646.34,Late
6494,11162,2025-03-22,210920.95,Paid
6495,8730,2024-12-17,151821.84,Late
6496,10232,2025-07-14,25272.18,Paid
6497,5189,2023-11-18,235241.265,Paid
6498,4729,2024-09-01,28409.64,Late
6499,4107,2023-02-28,151499.65,Paid
6500,11988,2024-11-25,158933.04,Paid
6501,6242,2026-05-29,94122.9,Paid
6502,4117,2023-01-31,16113.18,Late
6503,12920,2025-10-16,77958.88,Paid
6504,14317,2023-08-25,81864.15,Paid
6505,836,2026-09-19,64643.81,Paid
6506,5476,2023-08-01,49777.41,Late
6507,2578,2024-01-30,62761.99,Paid
6508,5406,2025-11-17,70358.37,Late
6509,3116,2022-08-04,0.0,Missed
6510,2465,2025-05-31,40702.91,Paid
6511,4751,2024-07-14,13174.7,Paid
6512,13076,2023-09-11,0.0,Missed
6513,6589,2023-08-23,30061.16,Paid
6514,5402,2026-02-12,33044.89,Paid
6515,12389,2024-02-18,0.0,Missed
6516,1296,2025-07-04,17260.3,Late
6517,12235,2022-12-08,81839.76,Late
6518,11650,2026-10-05,110763.49,Paid
6519,1521,2026-01-24,65657.54,Paid
6520,7900,2023-12-25,57739.79,Paid
6521,3202,2025-11-02,9725.31,Paid
6522,11272,2023-01-24,203634.71,Paid
6523,14292,2025-08-10,88941.19,Paid
6524,5467,2024-03-30,14781.51,Paid
6525,5525,2025-09-23,162903.5,Paid
6526,13071,2025-06-08,122546.28,Paid
6527,7818,2022-10-10,93893.78,Paid
6528,13014,2024-05-29,0.0,Missed
6529,14246,2023-05-05,211081.71,Paid
6530,1103,2024-02-03,235241.265,Paid
6531,6062,2025-10-02,40493.49,Paid
6532,7688,2025-03-07,45300.32,Paid
6533,12112,2022-07-16,66142.61,Late
6534,9497,2023-04-10,235241.265,Paid
6535,769,2024-05-17,141882.11,Paid
6536,9068,2025-01-03,21498.2,Late
6537,12579,2024-09-21,44265.42,Paid
6538,7375,2024-09-03,92472.42,Paid
6539,6110,2025-07-11,7071.42,Late
6540,196,2024-09-18,17843.72,Paid
6541,14772,2024-07-12,207751.75,Paid
6542,9382,2026-04-12,61829.86,Paid
6543,13496,2025-09-03,163660.55,Late
6544,7633,2026-09-15,26118.7,Late
6545,5080,2024-06-20,18213.91,Partial
6546,5786,2026-05-21,129381.83,Paid
6547,7885,2026-02-10,76313.89,Paid
6548,11533,2025-06-24,136116.63,Paid
6549,2030,2024-04-18,106299.2,Late
6550,14208,2024-03-18,63615.89,Paid
6551,4595,2025-03-25,27376.32,Partial
6552,8667,2022-06-16,81104.68,Paid
6553,9915,2023-08-02,0.0,Missed
6554,7163,2024-08-16,70457.44,Paid
6555,9370,2023-02-27,93831.16,Late
6556,11524,2022-08-29,122548.64,Paid
6557,2308,2024-04-18,7984.98,Paid
6558,5736,2025-06-11,127005.1,Late
6559,9091,2023-02-22,43684.33,Paid
6560,780,2024-07-26,13047.1,Paid
6561,12945,2024-01-06,49801.87,Paid
6562,78,2024-10-08,83512.99,Paid
6563,7129,2023-05-15,123071.45,Paid
6564,8603,2024-11-22,2704.25,Partial
6565,6568,2024-05-09,55160.69,Paid
6566,12119,2024-06-09,209787.29,Paid
6567,8446,2025-09-12,17223.81,Partial
6568,1780,2022-11-02,156398.44,Paid
6569,5478,2025-03-01,23412.07,Partial
6570,14193,2025-04-23,0.0,Missed
6571,1922,2025-05-30,73830.89,Paid
6572,2961,2025-05-22,26197.7,Paid
6573,7261,2023-12-10,44375.82,Late
6574,5461,2023-12-19,209741.3,Paid
6575,6925,2022-06-23,75027.91,Paid
6576,13954,2023-05-19,15079.52,Paid
6577,11402,2024-03-28,81900.05,Paid
6578,10489,2022-10-10,8670.7,Paid
6579,7003,2025-01-25,16592.44,Paid
6580,3362,2025-10-02,20506.83,Late
6581,6383,2023-09-21,235241.265,Paid
6582,5038,2022-10-14,13242.86,Paid
6583,1729,2026-05-01,106052.28,Paid
6584,6316,2027-01-23,7190.99,Paid
6585,6146,2024-09-14,107990.09,Paid
6586,13362,2023-09-08,58585.58,Paid
6587,317,2025-10-14,73945.76,Paid
6588,9723,2024-11-04,18970.04,Partial
6589,7989,2023-11-20,13798.78,Late
6590,14654,2026-04-06,145980.26,Paid
6591,6671,2024-10-11,47993.3,Partial
6592,6578,2023-06-15,66506.33,Late
6593,14984,2025-03-01,79918.01,Late
6594,5525,2025-05-30,163967.71,Paid
6595,4052,2026-02-10,163076.89,Paid
6596,671,2024-04-21,235241.265,Late
6597,733,2024-12-02,235241.265,Late
6598,5771,2023-12-05,70814.51,Paid
6599,1957,2022-07-01,229824.19,Partial
6600,6176,2022-11-22,14032.38,Paid
6601,12518,2025-04-15,50555.74,Paid
6602,12237,2026-03-28,34377.68,Paid
6603,8867,2024-06-06,40199.46,Paid
6604,2829,2023-10-09,59416.77,Paid
6605,2546,2023-01-24,56372.68,Paid
6606,5657,2025-06-20,23164.31,Paid
6607,12748,2024-02-05,235241.265,Paid
6608,7983,2025-10-28,85239.29,Late
6609,4475,2024-06-08,38715.27,Paid
6610,7340,2025-10-13,163039.07,Paid
6611,535,2025-02-04,78569.64,Paid
6612,11236,2025-01-28,156892.94,Paid
6613,1649,2025-06-04,235241.265,Late
6614,14939,2025-10-06,37856.38,Paid
6615,2145,2024-05-28,135949.99,Late
6616,14151,2024-08-28,235241.265,Late
6617,2842,2023-12-28,39777.24,Paid
6618,841,2024-01-29,17585.23,Paid
6619,10630,2025-08-23,0.0,Missed
6620,10595,2026-01-14,58322.8,Paid
6621,3245,2026-07-30,38444.64,Paid
6622,11086,2024-01-09,38798.12,Partial
6623,8912,2024-06-25,29262.75,Partial
6624,6399,2023-04-24,116522.77,Paid
6625,14374,2023-10-05,89639.67,Partial
6626,9043,2025-11-14,188644.11,Paid
6627,6927,2025-08-25,126714.42,Paid
6628,1183,2025-01-20,163690.04,Paid
6629,6515,2024-02-16,31961.92,Paid
6630,10118,2024-04-29,79067.82,Paid
6631,10860,2024-05-08,37077.24,Late
6632,9097,2024-06-25,43818.35,Paid
6633,3966,2025-06-29,149376.96,Paid
6634,6936,2022-08-12,213092.48,Paid
6635,8622,2024-12-29,32437.83,Paid
6636,13377,2023-06-20,14594.52,Paid
6637,6744,2024-09-15,120549.62,Late
6638,1989,2025-05-19,149992.09,Paid
6639,3981,2026-03-11,80904.24,Late
6640,13816,2023-12-27,176075.53,Paid
6641,7261,2023-06-10,41523.26,Paid
6642,5797,2024-03-17,41574.27,Paid
6643,7793,2026-01-12,0.0,Missed
6644,135,2024-01-07,68407.52,Paid
6645,5341,2025-04-23,21896.11,Paid
6646,7541,2025-09-27,33776.46,Late
6647,10190,2025-02-27,13892.26,Late
6648,7329,2023-09-28,17621.29,Paid
6649,1400,2024-07-07,55124.19,Paid
6650,2502,2023-11-01,55654.65,Paid
6651,4061,2026-03-04,39386.32,Late
6652,4013,2026-05-29,186378.81,Late
6653,14154,2024-05-03,54367.66,Paid
6654,3501,2024-06-20,149207.66,Paid
6655,8486,2025-03-21,216106.14,Paid
6656,8009,2024-06-19,29926.28,Paid
6657,13363,2026-02-24,138357.76,Paid
6658,8838,2025-09-02,30248.09,Partial
6659,12519,2023-05-03,152909.99,Paid
6660,12280,2025-06-22,235241.265,Paid
6661,654,2025-07-03,12048.15,Late
6662,4887,2023-03-05,33962.49,Partial
6663,13145,2024-04-26,10548.45,Paid
6664,13152,2023-04-23,141388.14,Paid
6665,6618,2025-05-21,86026.12,Paid
6666,5724,2022-09-14,64969.7,Paid
6667,4439,2024-11-26,53858.01,Late
6668,5481,2022-10-10,73549.15,Paid
6669,13640,2024-06-29,90724.34,Paid
6670,13819,2023-10-22,34247.95,Paid
6671,13617,2023-06-12,208595.55,Paid
6672,5227,2023-04-23,14306.09,Paid
6673,1611,2023-02-09,150802.33,Paid
6674,11755,2022-08-14,23979.46,Paid
6675,11659,2025-04-03,7192.89,Late
6676,686,2024-10-26,100635.26,Paid
6677,4733,2023-12-11,23204.18,Paid
6678,4030,2023-11-22,114532.27,Paid
6679,7181,2026-07-13,42562.44,Paid
6680,6238,2025-09-12,48834.33,Paid
6681,12520,2023-08-31,67818.73,Paid
6682,9462,2024-05-28,66637.64,Paid
6683,10432,2026-02-06,110389.83,Paid
6684,10963,2022-10-25,75451.17,Late
6685,8023,2023-09-29,83200.62,Paid
6686,7015,2025-09-22,116518.27,Paid
6687,5033,2025-06-16,36366.46,Partial
6688,1899,2023-01-22,68760.06,Partial
6689,398,2024-03-17,44330.87,Paid
6690,4033,2025-07-11,235241.265,Late
6691,9388,2022-06-26,18169.19,Paid
6692,14901,2025-11-22,88167.52,Late
6693,9892,2022-02-06,146541.83,Paid
6694,5339,2024-02-22,34086.33,Paid
6695,532,2027-01-20,60386.53,Partial
6696,12198,2026-06-22,46980.12,Paid
6697,5830,2025-06-17,37520.82,Partial
6698,11368,2022-11-02,235241.265,Paid
6699,6112,2024-08-23,15089.63,Late
6700,7983,2025-08-06,79274.35,Late
6701,3360,2023-02-18,49379.57,Paid
6702,7284,2025-11-12,216980.62,Paid
6703,99,2026-11-26,25344.16,Late
6704,916,2025-04-10,26403.23,Paid
6705,6042,2025-10-01,112499.94,Paid
6706,10378,2022-08-07,0.0,Missed
6707,6870,2023-06-07,119693.4,Paid
6708,4532,2023-06-30,85632.25,Paid
6709,51,2026-05-08,55729.43,Paid
6710,10185,2024-01-17,4098.17,Partial
6711,840,2024-10-29,94977.3,Late
6712,10863,2025-05-03,187636.52,Paid
6713,4887,2023-12-20,50515.53,Paid
6714,6108,2026-02-24,0.0,Missed
6715,11778,2026-11-25,51294.0,Partial
6716,12111,2025-04-19,30686.76,Paid
6717,6318,2025-04-21,37481.83,Late
6718,2828,2023-09-27,0.0,Missed
6719,14686,2023-06-07,10882.81,Paid
6720,5650,2025-09-24,235241.265,Late
6721,8174,2024-06-13,190612.96,Paid
6722,7849,2026-03-22,184149.42,Paid
6723,638,2023-07-19,107810.23,Paid
6724,7859,2023-12-25,74182.89,Paid
6725,10617,2025-02-13,16735.58,Partial
6726,10439,2022-12-07,63014.84,Partial
6727,7787,2026-07-09,0.0,Missed
6728,1711,2026-02-12,111957.52,Paid
6729,3007,2023-08-26,71646.47,Late
6730,14246,2023-10-09,0.0,Missed
6731,7434,2026-05-11,132143.57,Paid
6732,9902,2025-01-03,151119.88,Paid
6733,10371,2022-11-26,24258.48,Partial
6734,5153,2024-02-02,67268.68,Paid
6735,20,2024-12-24,102760.08,Paid
6736,8311,2024-08-25,141944.56,Paid
6737,14626,2025-04-15,11811.5,Late
6738,3861,2024-07-31,235241.265,Late
6739,13756,2026-03-26,0.0,Missed
6740,926,2025-06-07,36774.75,Partial
6741,2259,2025-06-29,43371.89,Paid
6742,10660,2024-01-27,70435.18,Paid
6743,9947,2022-07-16,11276.15,Paid
6744,11259,2025-09-13,7720.59,Paid
6745,799,2024-12-28,80955.15,Paid
6746,6760,2025-11-10,42454.8,Late
6747,3034,2026-02-22,38694.24,Paid
6748,235,2023-07-15,102767.42,Paid
6749,6013,2025-06-27,0.0,Missed
6750,10878,2025-05-15,0.0,Missed
6751,13086,2026-02-14,101444.66,Paid
6752,8422,2024-10-15,18218.02,Paid
6753,2867,2024-02-12,212856.17,Paid
6754,2114,2023-11-11,78421.58,Partial
6755,6010,2024-01-24,114440.23,Paid
6756,1778,2024-07-11,85690.96,Paid
6757,12524,2024-10-24,92257.64,Paid
6758,11686,2024-05-22,39777.31,Late
6759,5187,2024-06-08,30674.62,Paid
6760,5234,2024-06-20,38151.97,Paid
6761,12547,2025-04-21,103131.23,Paid
6762,9069,2024-02-28,109449.72,Paid
6763,3122,2025-02-24,119470.57,Paid
6764,8606,2023-08-06,22715.22,Paid
6765,14267,2025-06-06,103307.4,Paid
6766,3600,2025-11-08,63338.74,Paid
6767,7948,2023-01-25,57028.88,Paid
6768,10692,2023-10-31,49218.15,Paid
6769,14230,2024-10-17,54589.65,Paid
6770,10145,2022-10-19,203340.96,Paid
6771,610,2025-05-13,235241.265,Late
6772,5189,2023-11-24,235241.265,Paid
6773,48,2026-05-11,68740.19,Late
6774,3662,2025-07-02,230650.79,Paid
6775,10405,2025-12-14,205148.34,Late
6776,7936,2025-04-28,20421.3,Paid
6777,6414,2024-04-15,70040.09,Late
6778,11434,2025-11-24,62926.16,Paid
6779,13165,2024-05-06,25722.84,Paid
6780,14321,2024-09-12,122919.38,Paid
6781,14511,2026-05-23,116340.49,Paid
6782,3729,2025-01-05,67700.84,Paid
6783,13953,2025-06-22,61587.47,Paid
6784,7923,2024-10-05,15052.31,Paid
6785,6882,2024-06-22,53356.58,Paid
6786,967,2022-10-30,75922.58,Paid
6787,2385,2023-06-07,40187.6,Paid
6788,1533,2025-09-11,60210.45,Paid
6789,507,2024-09-19,87381.31,Paid
6790,13461,2023-11-18,106764.21,Paid
6791,11151,2022-04-16,161449.54,Paid
6792,2515,2025-08-14,157089.44,Paid
6793,11107,2024-01-30,17071.04,Paid
6794,11566,2022-07-02,117864.85,Paid
6795,10539,2023-12-27,71618.13,Paid
6796,7912,2026-08-18,58867.83,Paid
6797,9662,2024-07-18,105952.19,Paid
6798,11851,2023-07-21,74898.6,Paid
6799,11332,2025-04-21,156596.15,Paid
6800,2791,2023-02-28,25816.03,Paid
6801,3582,2025-06-26,99568.33,Paid
6802,5116,2024-01-17,7168.32,Paid
6803,5995,2023-03-12,54769.44,Paid
6804,222,2025-03-21,60880.86,Late
6805,3135,2023-08-02,12859.61,Paid
6806,14404,2026-03-08,55657.04,Paid
6807,959,2023-03-30,85019.77,Paid
6808,6861,2025-02-27,112749.69,Paid
6809,3354,2025-04-14,15275.88,Paid
6810,12336,2025-06-16,9263.18,Late
6811,7372,2023-05-02,106163.29,Paid
6812,10802,2024-01-11,34298.38,Paid
6813,2782,2025-11-13,16040.25,Paid
6814,6478,2024-02-09,89199.82,Paid
6815,10651,2024-05-17,31027.18,Paid
6816,2719,2025-04-11,209363.54,Paid
6817,1496,2024-06-01,3893.65,Partial
6818,3196,2024-04-19,102733.16,Late
6819,3051,2024-10-05,110342.55,Paid
6820,4022,2024-07-15,66755.6,Paid
6821,5028,2026-03-04,101801.7,Paid
6822,2607,2024-08-14,18739.89,Late
6823,13883,2022-10-09,22412.8,Partial
6824,2625,2025-06-02,64500.91,Partial
6825,12162,2022-06-04,27989.91,Paid
6826,12945,2024-10-25,48586.07,Paid
6827,9244,2024-03-08,55617.06,Paid
6828,11705,2023-07-09,87708.89,Paid
6829,10906,2025-07-13,28014.87,Paid
6830,12562,2025-02-01,52644.67,Late
6831,12723,2024-09-09,72427.16,Paid
6832,1131,2024-04-08,80718.92,Paid
