Loan_ID,Customer_ID,Branch_ID,Loan_Amount,Loan_Term,Interest_Rate,Loan_Type,Application_Date,Approval_Status,Default_Status
3878,6553,13,1392167.53,36,16.08,Personal,2023-05-24,Rejected,Not Applicable
3879,9403,65,631995.84,84,12.6,Education,2022-04-25,Rejected,Not Applicable
3880,4128,20,4500000,120,9.82,Home,2024-12-22,Approved,No Default
3881,4448,93,2427590.42,24,8.59,Auto,2023-11-18,Approved,Default
3882,1221,18,1109305.11,48,11.17,Education,2022-09-21,Approved,No Default
3883,2844,1,4500000,12,15.63,Business,2023-02-26,Rejected,Not Applicable
3884,2719,87,1965753.69,36,12.74,Education,2024-04-21,Rejected,Not Applicable
3885,2554,13,3261830.63,48,13.42,Personal,2023-07-29,Rejected,Not Applicable
3886,9552,28,1304188.64,24,10.99,Gold,2023-05-22,Approved,No Default
3887,8504,28,4500000,60,10.3,Home,2022-08-20,Rejected,Not Applicable
3888,5785,13,2308485.76,120,10.32,Personal,2023-10-24,Rejected,Not Applicable
3889,9130,67,971826.62,48,10.02,Gold,2025-01-27,Approved,No Default
3890,155,42,4500000,24,11.84,Business,2023-03-10,Rejected,Not Applicable
3891,6752,77,4500000,36,14.79,Business,2025-01-22,Rejected,Not Applicable
3892,9859,95,1342295.65,60,7.75,Education,2022-03-03,Approved,Default
3893,4678,83,4500000,36,14.65,Business,2024-03-27,Approved,No Default
3894,1897,97,1029560.56,12,16.02,Personal,2023-07-14,Rejected,Not Applicable
3895,3445,92,4293400.22,60,12.72,Business,2023-03-15,Rejected,Not Applicable
3896,2495,5,713397.04,84,11.98,Education,2022-10-11,Rejected,Not Applicable
3897,2011,69,1908179.65,120,7.82,Auto,2023-10-02,Rejected,Not Applicable
3898,4072,99,1215542.04,36,14.19,Business,2024-05-11,Rejected,Not Applicable
3899,9582,58,1071372.56,36,13.21,Personal,2024-05-29,Rejected,Not Applicable
3900,5844,18,1147372.75,12,13.23,Business,2022-10-12,Rejected,Not Applicable
3901,7354,49,1166247.85,12,11.84,Education,2024-06-09,Rejected,Not Applicable
3902,8898,58,2607105.98,60,9.58,Home,2024-06-25,Rejected,Not Applicable
3903,9292,16,2386765.67,48,14.57,Personal,2022-08-05,Rejected,Not Applicable
3904,6548,81,4500000,36,10.9,Home,2023-04-21,Rejected,Not Applicable
3905,6141,46,4500000,60,17.19,Business,2023-10-31,Rejected,Not Applicable
3906,6820,38,1315856.71,120,12.28,Personal,2024-02-03,Rejected,Not Applicable
3907,6002,1,581170.31,48,14.02,Education,2022-07-02,Rejected,Not Applicable
3908,9532,60,4420272.03,60,9.07,Home,2024-10-12,Rejected,Not Applicable
3909,6274,37,3439141.93,36,14.91,Personal,2024-04-07,Approved,No Default
3910,5948,69,1996737.56,48,13.76,Personal,2022-09-17,Approved,No Default
3911,9203,16,1351554.96,36,10.24,Auto,2024-11-15,Rejected,Not Applicable
3912,1325,89,2555424.73,12,9.35,Education,2024-07-09,Approved,No Default
3913,4099,21,4500000,48,15.56,Business,2022-04-24,Pending,Not Applicable
3914,6635,44,632619.62,48,15.01,Personal,2024-07-09,Approved,No Default
3915,9867,48,1930413.01,12,13.47,Personal,2022-03-15,Approved,No Default
3916,5623,40,4500000,12,7.5,Home,2023-07-04,Rejected,Not Applicable
3917,4775,10,2609968.15,48,11.4,Auto,2024-08-06,Rejected,Not Applicable
3918,7478,50,4149867.8,36,15.43,Business,2022-01-01,Rejected,Not Applicable
3919,1060,19,4500000,36,7.5,Home,2022-11-30,Approved,No Default
3920,331,60,2172089.0,24,8.59,Home,2023-05-10,Rejected,Not Applicable
3921,5112,45,2415836.14,36,11.31,Auto,2023-05-26,Rejected,Not Applicable
3922,364,23,1179372.48,24,11.56,Gold,2024-07-31,Rejected,Not Applicable
3923,5316,65,1093549.2,60,7.5,Auto,2022-08-22,Approved,No Default
3924,5044,23,4500000,60,8.13,Home,2024-04-10,Approved,No Default
3925,5341,59,4198527.4,24,16.5,Business,2022-07-13,Pending,Not Applicable
3926,3768,99,196667.83,12,9.61,Gold,2024-02-17,Approved,No Default
3927,8205,7,2197241.63,36,10.71,Gold,2022-02-07,Rejected,Not Applicable
3928,3101,79,4500000,120,11.26,Home,2023-08-29,Approved,Default
3929,1502,74,2377965.89,12,12.11,Personal,2024-06-01,Rejected,Not Applicable
3930,7991,40,4500000,36,11.17,Home,2023-11-07,Rejected,Not Applicable
3931,2241,20,4500000,48,11.69,Home,2024-02-08,Rejected,Not Applicable
3932,6128,90,1717806.03,36,8.8,Auto,2023-02-04,Approved,No Default
3933,4879,68,1925719.18,48,11.52,Home,2023-07-02,Rejected,Not Applicable
3934,6750,41,901717.82,60,10.04,Home,2023-02-04,Approved,No Default
3935,1757,48,3189312.44,120,10.75,Home,2023-01-06,Rejected,Not Applicable
3936,262,43,447749.64,48,13.42,Gold,2024-04-03,Approved,No Default
3937,5286,55,4500000,60,9.55,Home,2024-09-23,Rejected,Not Applicable
3938,6809,51,4178835.24,120,9.92,Auto,2024-06-17,Rejected,Not Applicable
3939,5969,22,261881.18,84,14.15,Personal,2023-04-12,Rejected,Not Applicable
3940,5411,20,1949211.98,36,7.5,Home,2022-04-05,Rejected,Not Applicable
3941,144,100,4500000,12,8.4,Home,2022-07-10,Rejected,Not Applicable
3942,6816,65,987185.65,48,8.66,Home,2022-12-10,Rejected,Not Applicable
3943,7626,21,3443599.01,60,12.12,Education,2022-11-05,Approved,No Default
3944,7902,49,2271993.01,60,13.66,Personal,2023-09-22,Rejected,Not Applicable
3945,6034,48,908651.89,24,9.01,Education,2024-07-28,Rejected,Not Applicable
3946,9041,2,4500000,36,7.68,Home,2024-07-09,Rejected,Not Applicable
3947,1307,78,1479073.3,48,13.2,Personal,2024-09-14,Rejected,Not Applicable
3948,2285,83,4500000,60,11.61,Auto,2022-05-13,Approved,No Default
3949,5897,66,1893028.23,60,10.01,Personal,2022-03-31,Rejected,Not Applicable
3950,1225,16,4500000,60,16.73,Business,2023-01-18,Rejected,Not Applicable
3951,8166,35,826616.08,36,16.8,Personal,2023-05-24,Rejected,Not Applicable
3952,3411,55,1227530.02,60,13.62,Personal,2023-11-10,Pending,Not Applicable
3953,513,75,1083374.29,60,11.3,Personal,2024-04-19,Approved,No Default
3954,1636,22,4500000,12,9.67,Home,2023-03-03,Approved,No Default
3955,8222,12,4500000,84,12.25,Education,2023-02-16,Rejected,Not Applicable
3956,5173,97,4500000,48,9.09,Auto,2022-11-10,Rejected,Not Applicable
3957,6622,21,3163308.79,12,7.86,Auto,2024-09-15,Rejected,Not Applicable
3958,7866,85,4500000,60,8.11,Home,2024-04-10,Rejected,Not Applicable
3959,7573,18,2496104.52,120,12.29,Personal,2022-09-13,Rejected,Not Applicable
3960,4635,11,643653.98,48,13.6,Gold,2024-03-05,Rejected,Not Applicable
3961,7263,62,482103.3,24,14.3,Personal,2022-03-25,Rejected,Not Applicable
3962,9747,40,1308330.93,48,12.47,Gold,2023-02-13,Rejected,Not Applicable
3963,1591,91,3553522.25,60,14.94,Business,2023-01-02,Rejected,Not Applicable
3964,7451,57,3179268.05,24,15.88,Business,2023-02-03,Rejected,Not Applicable
3965,4588,46,4500000,36,13.88,Business,2022-08-25,Rejected,Not Applicable
3966,3931,53,4500000,36,10.49,Auto,2023-08-13,Approved,No Default
3967,5258,100,4500000,60,12.73,Business,2023-01-17,Rejected,Not Applicable
3968,1143,26,1954050.1,60,11.45,Education,2024-02-15,Rejected,Not Applicable
3969,3233,68,4500000,12,7.61,Home,2023-11-05,Rejected,Not Applicable
3970,5426,73,2114743.25,120,12.46,Personal,2023-05-05,Rejected,Not Applicable
3971,809,79,1070106.3,60,10.15,Gold,2022-09-11,Rejected,Not Applicable
3972,4008,53,467744.56,60,14.35,Business,2022-09-29,Approved,No Default
3973,2696,55,1451450.35,84,13.62,Personal,2022-11-11,Rejected,Not Applicable
3974,4073,9,2944190.31,12,9.42,Home,2024-07-08,Rejected,Not Applicable
3975,6510,33,1393671.41,48,11.65,Education,2023-07-12,Rejected,Not Applicable
3976,544,48,2670662.43,60,11.84,Business,2024-09-04,Rejected,Not Applicable
3977,6672,78,4500000,36,16.63,Business,2022-05-18,Rejected,Not Applicable
3978,7778,46,1768436.57,84,9.25,Education,2023-11-11,Rejected,Not Applicable
3979,8707,43,1564383.81,48,15.17,Personal,2024-08-26,Approved,No Default
3980,1020,34,3311852.26,60,12.18,Personal,2024-01-11,Approved,No Default
3981,6164,9,4500000,60,9.67,Home,2024-08-12,Approved,No Default
3982,3626,64,1006897.37,48,15.16,Personal,2022-10-23,Approved,No Default
3983,6456,8,1877583.44,120,11.46,Gold,2024-04-14,Rejected,Not Applicable
3984,5667,77,1126354.41,84,12.28,Gold,2022-03-07,Rejected,Not Applicable
3985,6732,42,1146498.36,36,11.73,Gold,2023-07-17,Rejected,Not Applicable
3986,3820,31,4500000,24,10.72,Home,2024-11-23,Approved,No Default
3987,7067,42,4500000,36,8.31,Home,2022-09-17,Rejected,Not Applicable
3988,5499,55,1711989.91,48,13.53,Gold,2023-11-11,Approved,No Default
3989,8635,44,3542254.55,24,10.36,Education,2022-08-11,Rejected,Not Applicable
3990,4231,96,525033.72,84,11.76,Gold,2024-11-10,Rejected,Not Applicable
3991,3568,28,373284.28,36,14.13,Gold,2023-07-23,Approved,No Default
3992,6151,24,870557.35,36,13.04,Personal,2024-05-10,Approved,No Default
3993,7580,21,4500000,24,15.73,Business,2024-10-25,Rejected,Not Applicable
3994,3810,20,4500000,60,9.06,Auto,2023-02-22,Rejected,Not Applicable
3995,5408,90,1197800.87,60,9.72,Auto,2024-07-24,Approved,No Default
3996,7398,97,1357042.5,60,10.99,Gold,2024-06-29,Approved,No Default
3997,1362,17,4500000,60,7.5,Home,2023-03-04,Rejected,Not Applicable
3998,7514,68,4500000,120,10.17,Home,2022-03-19,Approved,No Default
3999,7862,13,2889777.93,48,10.37,Home,2025-01-22,Rejected,Not Applicable
4000,4225,99,1650023.34,84,11.52,Auto,2024-06-22,Rejected,Not Applicable
4001,5545,31,1976105.69,36,11.42,Auto,2024-05-19,Rejected,Not Applicable
4002,317,42,1036712.49,60,9.39,Education,2024-05-24,Pending,Not Applicable
4003,2227,48,4500000,36,11.32,Home,2022-04-13,Rejected,Not Applicable
4004,499,3,2080715.37,48,11.9,Education,2022-08-08,Rejected,Not Applicable
4005,27,93,2963184.17,84,11.2,Personal,2023-09-28,Rejected,Not Applicable
4006,7801,34,2103541.01,60,14.28,Business,2024-10-28,Rejected,Not Applicable
4007,8515,7,1149758.36,48,14.97,Business,2022-01-18,Rejected,Not Applicable
4008,9887,86,1087918.97,60,15.88,Business,2024-12-14,Rejected,Not Applicable
4009,6936,39,2956853.38,24,13.77,Personal,2025-03-08,Rejected,Not Applicable
4010,4498,62,1506869.89,24,12.39,Business,2023-10-06,Rejected,Not Applicable
4011,7672,67,1999481.97,60,15.27,Business,2023-10-12,Rejected,Not Applicable
4012,9988,80,1304501.35,48,13.31,Personal,2023-05-23,Approved,No Default
4013,588,18,4500000,24,9.76,Home,2025-02-04,Approved,No Default
4014,1340,50,1584525.35,36,14.35,Personal,2023-01-21,Rejected,Not Applicable
4015,972,27,2106572.32,36,11.88,Personal,2022-02-09,Rejected,Not Applicable
4016,6209,2,4500000,36,11.53,Home,2022-05-20,Rejected,Not Applicable
4017,5812,35,4064486.6,84,8.18,Home,2022-02-03,Rejected,Not Applicable
4018,2054,32,1596671.77,12,10.22,Home,2024-08-21,Rejected,Not Applicable
4019,1134,47,1476791.81,48,8.27,Home,2022-03-02,Rejected,Not Applicable
4020,3266,44,2980739.99,84,16.31,Business,2024-08-07,Approved,No Default
4021,4276,15,1017255.84,60,12.72,Gold,2024-05-20,Approved,No Default
4022,8575,44,4100197.19,84,8.12,Auto,2024-06-11,Approved,No Default
4023,2862,28,4500000,60,9.08,Home,2023-03-09,Rejected,Not Applicable
4024,1251,11,3065808.97,48,12.72,Personal,2022-11-28,Approved,Default
4025,3531,7,819318.87,36,11.67,Personal,2024-06-21,Rejected,Not Applicable
4026,6276,4,3217485.98,24,10.6,Home,2024-05-05,Approved,No Default
4027,5481,89,1807804.3,24,10.56,Personal,2024-01-19,Approved,No Default
4028,8014,9,2429985.41,12,8.5,Home,2023-06-27,Rejected,Not Applicable
4029,39,93,4500000,48,7.5,Auto,2023-07-11,Rejected,Not Applicable
4030,5480,1,3479709.99,36,8.58,Home,2023-08-27,Approved,No Default
4031,8416,53,3126342.68,120,15.26,Business,2023-12-07,Rejected,Not Applicable
4032,2583,45,1262028.53,60,13.6,Personal,2023-06-07,Pending,Not Applicable
4033,9694,72,4500000,12,7.63,Home,2025-01-11,Approved,No Default
4034,1658,87,1018202.92,60,11.82,Auto,2024-12-26,Rejected,Not Applicable
4035,8320,72,4500000,36,10.06,Home,2023-07-03,Rejected,Not Applicable
4036,9251,93,771281.5,36,14.67,Gold,2023-03-09,Approved,No Default
4037,9355,58,2943643.45,60,7.8,Auto,2023-07-22,Approved,Default
4038,3548,57,1115573.44,84,9.08,Gold,2023-06-06,Rejected,Not Applicable
4039,1867,52,951454.05,84,11.21,Personal,2022-06-18,Rejected,Not Applicable
4040,7074,21,4500000,36,15.05,Business,2024-12-16,Rejected,Not Applicable
4041,1829,52,4500000,36,11.01,Home,2023-10-18,Pending,Not Applicable
4042,5978,10,3305892.11,84,9.09,Home,2023-03-29,Approved,No Default
4043,3850,2,4500000,24,11.09,Home,2024-08-15,Pending,Not Applicable
4044,9105,81,2714433.74,120,15.82,Business,2024-02-02,Rejected,Not Applicable
4045,5218,40,495002.11,60,14.84,Gold,2025-01-31,Approved,No Default
4046,2292,65,1626823.92,24,11.24,Personal,2024-04-12,Approved,No Default
4047,8520,88,4500000,120,10.84,Business,2023-02-10,Rejected,Not Applicable
4048,4802,38,189277.22,60,10.94,Gold,2023-04-19,Rejected,Not Applicable
4049,2054,13,1838682.25,84,12.21,Education,2023-03-31,Rejected,Not Applicable
4050,6639,56,1193368.48,120,11.19,Education,2024-08-30,Rejected,Not Applicable
4051,5334,6,369853.81,12,13.99,Gold,2024-08-28,Rejected,Not Applicable
4052,5058,21,4500000,36,15.28,Business,2024-07-22,Approved,No Default
4053,3730,75,1586562.13,60,12.44,Personal,2024-06-04,Rejected,Not Applicable
4054,9297,23,1809970.12,24,15.47,Personal,2025-03-04,Rejected,Not Applicable
4055,72,77,1016742.58,36,10.75,Education,2022-09-23,Rejected,Not Applicable
4056,5048,7,198485.74,120,10.9,Gold,2024-04-30,Approved,No Default
4057,1301,52,1556420.35,24,12.13,Business,2024-05-23,Rejected,Not Applicable
4058,9614,19,4500000,120,10.96,Home,2022-09-05,Rejected,Not Applicable
4059,6876,20,4500000,36,8.4,Home,2022-08-29,Rejected,Not Applicable
4060,6033,68,4500000,48,8.47,Home,2023-10-10,Rejected,Not Applicable
4061,4481,41,1567860.23,48,13.27,Personal,2025-03-05,Approved,No Default
4062,2491,6,928104.91,60,12.3,Education,2023-04-16,Rejected,Not Applicable
4063,8093,97,4500000,12,9.21,Home,2022-12-13,Rejected,Not Applicable
4064,3607,42,1944179.76,48,10.38,Home,2023-10-25,Approved,No Default
4065,4450,84,4500000,60,9.69,Auto,2023-01-16,Rejected,Not Applicable
4066,3563,29,668492.27,60,14.49,Gold,2024-10-08,Approved,No Default
4067,6341,58,2121208.35,48,11.14,Education,2022-07-28,Approved,No Default
4068,5178,36,4500000,120,8.56,Home,2023-02-21,Rejected,Not Applicable
4069,9075,14,1046945.19,24,13.43,Personal,2024-04-10,Rejected,Not Applicable
4070,5069,4,2041271.22,24,12.83,Personal,2022-05-08,Approved,No Default
4071,520,58,4500000,24,9.17,Home,2024-08-02,Rejected,Not Applicable
4072,1241,88,359668.68,48,11.1,Gold,2023-12-28,Rejected,Not Applicable
4073,1858,78,4500000,36,7.5,Home,2023-11-10,Rejected,Not Applicable
4074,249,61,1027161.49,48,10.53,Personal,2024-01-06,Approved,No Default
4075,3102,73,1422191.21,24,13.32,Personal,2022-04-20,Approved,No Default
4076,7713,47,3584958.76,36,14.76,Business,2023-10-15,Approved,No Default
4077,6304,29,1122639.04,84,11.06,Personal,2022-01-08,Approved,Default
4078,1007,85,1921935.11,48,7.83,Home,2024-09-02,Approved,No Default
4079,938,69,1370098.02,60,11.69,Personal,2022-01-17,Approved,No Default
4080,3409,41,4500000,36,9.91,Home,2024-12-14,Rejected,Not Applicable
4081,4345,26,4087830.51,48,8.67,Home,2023-10-03,Rejected,Not Applicable
4082,4645,42,1833837.56,36,11.92,Education,2022-10-09,Rejected,Not Applicable
4083,9432,73,4500000,60,7.5,Home,2024-10-06,Pending,Not Applicable
4084,14,3,1841936.89,36,12.11,Personal,2023-02-07,Approved,No Default
4085,8578,75,1255483.74,60,11.9,Auto,2024-12-22,Rejected,Not Applicable
4086,7906,45,4500000,24,9.39,Home,2022-11-30,Rejected,Not Applicable
4087,9138,16,726568.58,84,13.45,Auto,2024-09-09,Pending,Not Applicable
4088,1734,28,2729261.04,12,7.5,Home,2022-07-19,Approved,No Default
4089,4845,27,2734253.85,12,11.61,Auto,2023-03-10,Rejected,Not Applicable
4090,1908,89,4500000,24,13.71,Business,2023-09-08,Rejected,Not Applicable
4091,8249,34,956168.26,24,13.63,Personal,2023-02-03,Rejected,Not Applicable
4092,2151,5,2130053.13,24,10.99,Personal,2024-10-21,Rejected,Not Applicable
4093,3492,36,4500000,60,11.3,Home,2023-10-22,Rejected,Not Applicable
4094,8460,89,1632111.24,48,15.86,Personal,2024-08-09,Rejected,Not Applicable
4095,3748,42,794830.73,24,7.5,Auto,2022-10-01,Approved,No Default
4096,9095,85,2666979.73,48,10.81,Education,2025-01-11,Rejected,Not Applicable
4097,8387,69,1235882.47,36,12.62,Gold,2024-12-29,Rejected,Not Applicable
4098,327,59,1285508.38,84,10.59,Personal,2025-03-22,Approved,No Default
4099,483,79,3334948.91,60,11.05,Education,2022-07-22,Rejected,Not Applicable
4100,3463,14,2653184.54,48,14.94,Personal,2023-01-03,Rejected,Not Applicable
4101,7783,56,4500000,36,14.71,Business,2025-03-03,Rejected,Not Applicable
4102,6630,99,2462292.48,48,9.39,Education,2025-03-29,Rejected,Not Applicable
4103,9218,9,530321.89,36,11.74,Personal,2025-02-17,Approved,No Default
4104,7310,96,712914.18,48,12.75,Personal,2024-03-04,Pending,Not Applicable
4105,9885,25,4500000,12,16.32,Business,2022-05-01,Rejected,Not Applicable
4106,7529,20,4500000,84,12.07,Home,2024-06-27,Rejected,Not Applicable
4107,6172,96,4500000,36,13.37,Business,2022-07-03,Approved,Default
4108,621,66,4500000,24,8.12,Home,2022-01-17,Rejected,Not Applicable
4109,2950,95,3886262.43,84,13.3,Personal,2022-02-03,Rejected,Not Applicable
4110,1920,53,3250663.32,60,16.3,Business,2022-12-24,Rejected,Not Applicable
4111,1582,31,740388.2,60,12.96,Education,2022-03-31,Rejected,Not Applicable
4112,8862,26,3165809.03,24,9.8,Home,2022-10-27,Rejected,Not Applicable
4113,1996,38,988911.76,48,14.12,Personal,2023-10-01,Rejected,Not Applicable
4114,4921,13,4500000,60,10.74,Home,2023-05-21,Approved,No Default
4115,27,27,2042911.37,84,11.2,Auto,2024-10-03,Rejected,Not Applicable
4116,3700,26,755481.26,60,15.31,Personal,2023-09-13,Approved,Default
4117,4098,72,1365001.32,120,9.83,Home,2023-01-01,Approved,No Default
4118,9643,13,2264169.26,84,14.67,Personal,2022-02-02,Rejected,Not Applicable
4119,448,97,4500000,60,8.89,Home,2022-08-19,Rejected,Not Applicable
4120,2221,48,544251.46,120,14.74,Education,2024-02-11,Rejected,Not Applicable
4121,3926,3,1453142.2,36,13.36,Gold,2022-05-29,Approved,No Default
4122,8871,64,631551.34,36,11.44,Personal,2023-04-15,Approved,No Default
4123,4066,38,4400951.32,12,10.36,Auto,2022-11-09,Rejected,Not Applicable
4124,4306,67,1011021.24,36,14.18,Gold,2024-05-12,Approved,No Default
4125,6124,58,4500000,48,15.17,Business,2025-03-22,Approved,No Default
4126,815,71,4500000,48,11.07,Personal,2024-07-29,Rejected,Not Applicable
4127,7495,6,1655527.89,12,8.22,Auto,2022-07-04,Approved,No Default
4128,8146,12,4500000,24,9.59,Home,2024-04-12,Rejected,Not Applicable
4129,282,1,4500000,120,9.46,Home,2023-05-23,Rejected,Not Applicable
4130,7399,70,1018725.74,60,12.17,Gold,2022-08-22,Rejected,Not Applicable
4131,9183,59,2971156.44,60,9.75,Home,2022-10-13,Rejected,Not Applicable
4132,2680,46,3607233.77,36,11.74,Personal,2023-05-23,Rejected,Not Applicable
4133,8859,44,1452658.88,24,13.81,Personal,2022-11-04,Approved,No Default
4134,3135,2,809777.07,36,12.63,Gold,2022-10-29,Rejected,Not Applicable
4135,4220,81,4500000,12,11.66,Home,2023-09-17,Pending,Not Applicable
4136,5488,86,4500000,120,8.24,Home,2024-08-15,Rejected,Not Applicable
4137,1802,100,4500000,60,9.8,Home,2022-11-12,Approved,No Default
4138,6805,59,2578832.23,60,7.58,Auto,2024-12-21,Approved,No Default
4139,2488,85,1829063.72,36,9.4,Education,2023-05-13,Rejected,Not Applicable
4140,3932,94,3134762.76,24,9.73,Auto,2022-04-06,Rejected,Not Applicable
4141,1152,40,1354256.91,36,9.22,Auto,2024-05-18,Rejected,Not Applicable
4142,3793,26,4500000,36,12.97,Business,2023-12-04,Approved,No Default
4143,5182,92,3758540.79,84,11.9,Education,2023-10-08,Approved,No Default
4144,971,10,4500000,36,9.43,Home,2024-02-23,Approved,No Default
4145,7042,86,4500000,36,10.96,Education,2023-03-25,Rejected,Not Applicable
4146,485,71,1209815.08,84,8.65,Auto,2023-09-11,Rejected,Not Applicable
4147,6111,47,621632.06,48,12.47,Personal,2024-11-24,Rejected,Not Applicable
4148,9152,13,465042.7,48,8.74,Education,2023-02-15,Approved,No Default
4149,7382,69,1420095.08,60,10.11,Auto,2022-05-28,Rejected,Not Applicable
